timestamp,run_id,epoch_idx,step_idx,batch_size,data_load_time_s,forward_backward_time_s,step_time_s,throughput_samples_per_s,train_loss,gpu_util_pct,gpu_mem_MiB,cpu_percent,host_ram_percent
2025-09-29T17:13:18.570199,20250929T171130Z,0,380,32,0.000004,0.273195,0.273199,117.131,2.116445,,,75.70,83.20
2025-09-29T17:13:18.837759,20250929T171130Z,0,381,32,0.000004,0.267140,0.267144,119.785,2.057374,,,81.50,83.30
2025-09-29T17:13:19.100373,20250929T171130Z,0,382,32,0.000005,0.262153,0.262159,122.064,2.028136,,,81.80,83.40
2025-09-29T17:13:19.373742,20250929T171130Z,0,383,32,0.000008,0.272792,0.272800,117.302,2.030426,,,84.20,83.30
2025-09-29T17:13:19.652537,20250929T171130Z,0,384,32,0.000004,0.278337,0.278342,114.966,1.988164,,,75.60,83.40
2025-09-29T17:13:19.929126,20250929T171130Z,0,385,32,0.000004,0.276152,0.276157,115.876,1.938835,,,74.10,83.40
2025-09-29T17:13:20.209433,20250929T171130Z,0,386,32,0.000004,0.279848,0.279853,114.346,2.228512,,,71.70,83.40
2025-09-29T17:13:20.489671,20250929T171130Z,0,387,32,0.000005,0.279832,0.279837,114.352,2.328446,,,74.20,83.30
2025-09-29T17:13:20.767740,20250929T171130Z,0,388,32,0.000005,0.277632,0.277638,115.258,2.218127,,,73.10,83.30
2025-09-29T17:13:21.048226,20250929T171130Z,0,389,32,0.000004,0.280026,0.280031,114.273,2.093225,,,73.20,83.30
2025-09-29T17:13:21.325245,20250929T171130Z,0,390,32,0.000004,0.276571,0.276576,115.700,2.000875,,,73.60,83.30
2025-09-29T17:13:21.608595,20250929T171130Z,0,391,32,0.000004,0.282936,0.282941,113.098,2.203340,,,73.50,83.30
2025-09-29T17:13:21.880846,20250929T171130Z,0,392,32,0.000005,0.271799,0.271804,117.732,2.059170,,,72.60,83.40
2025-09-29T17:13:22.162865,20250929T171130Z,0,393,32,0.000004,0.281540,0.281547,113.658,2.023247,,,0.00,83.30
2025-09-29T17:13:22.445486,20250929T171130Z,0,394,32,0.000004,0.282208,0.282213,113.389,1.905296,,,0.00,83.30
2025-09-29T17:13:22.721513,20250929T171130Z,0,395,32,0.000004,0.275582,0.275586,116.116,1.818911,,,73.40,83.30
2025-09-29T17:13:22.997756,20250929T171130Z,0,396,32,0.000004,0.275818,0.275822,116.017,2.121706,,,75.30,83.30
2025-09-29T17:13:23.275857,20250929T171130Z,0,397,32,0.000004,0.277666,0.277670,115.245,2.045444,,,73.30,83.20
2025-09-29T17:13:23.551548,20250929T171130Z,0,398,32,0.000003,0.275241,0.275245,116.260,2.131557,,,73.00,83.20
2025-09-29T17:13:23.823814,20250929T171130Z,0,399,32,0.000004,0.271804,0.271808,117.730,1.917756,,,72.20,83.20
2025-09-29T17:13:24.109508,20250929T171130Z,0,400,32,0.000004,0.285236,0.285242,112.186,1.872505,,,73.30,83.20
2025-09-29T17:13:24.383100,20250929T171130Z,0,401,32,0.000004,0.272195,0.272200,117.561,1.956492,,,73.70,83.20
2025-09-29T17:13:24.662890,20250929T171130Z,0,402,32,0.000004,0.279310,0.279318,114.565,1.762161,,,73.30,83.00
2025-09-29T17:13:24.945495,20250929T171130Z,0,403,32,0.000004,0.282133,0.282138,113.420,1.924056,,,73.00,83.10
2025-09-29T17:13:25.234977,20250929T171130Z,0,404,32,0.000005,0.289043,0.289051,110.707,1.948777,,,75.40,83.00
2025-09-29T17:13:25.512079,20250929T171130Z,0,405,32,0.000005,0.276642,0.276648,115.670,2.465250,,,0.00,83.10
2025-09-29T17:13:25.795462,20250929T171130Z,0,406,32,0.000003,0.282946,0.282950,113.094,2.194039,,,0.00,83.10
2025-09-29T17:13:26.083793,20250929T171130Z,0,407,32,0.000004,0.287909,0.287914,111.144,2.092272,,,72.80,83.10
2025-09-29T17:13:26.367007,20250929T171130Z,0,408,32,0.000004,0.282767,0.282772,113.165,2.226429,,,74.80,83.10
2025-09-29T17:13:26.651357,20250929T171130Z,0,409,32,0.000004,0.283925,0.283929,112.704,2.199088,,,73.00,83.10
2025-09-29T17:13:26.936079,20250929T171130Z,0,410,32,0.000004,0.284336,0.284341,112.541,1.985893,,,73.40,83.10
2025-09-29T17:13:27.219672,20250929T171130Z,0,411,32,0.000005,0.283146,0.283152,113.014,2.072329,,,73.20,83.00
2025-09-29T17:13:27.504021,20250929T171130Z,0,412,32,0.000003,0.283929,0.283933,112.703,2.081486,,,73.00,83.00
2025-09-29T17:13:27.785101,20250929T171130Z,0,413,32,0.000004,0.280655,0.280660,114.017,2.328209,,,73.40,83.00
2025-09-29T17:13:28.068265,20250929T171130Z,0,414,32,0.000004,0.282739,0.282743,113.177,1.836191,,,73.40,83.00
2025-09-29T17:13:28.347424,20250929T171130Z,0,415,32,0.000004,0.278721,0.278726,114.808,1.947560,,,73.20,83.00
2025-09-29T17:13:28.628676,20250929T171130Z,0,416,32,0.000004,0.280792,0.280797,113.962,2.060595,,,74.10,83.00
2025-09-29T17:13:28.911332,20250929T171130Z,0,417,32,0.000004,0.282225,0.282230,113.383,2.068152,,,73.20,83.10
2025-09-29T17:13:29.195153,20250929T171130Z,0,418,32,0.000004,0.283377,0.283381,112.922,2.144169,,,74.00,83.00
2025-09-29T17:13:29.475289,20250929T171130Z,0,419,32,0.000004,0.279686,0.279693,114.411,2.083009,,,72.40,83.00
2025-09-29T17:13:29.753061,20250929T171130Z,0,420,32,0.000004,0.277343,0.277348,115.379,1.940496,,,72.70,83.00
2025-09-29T17:13:30.039899,20250929T171130Z,0,421,32,0.000005,0.286390,0.286395,111.734,2.083135,,,74.30,82.90
2025-09-29T17:13:30.321394,20250929T171130Z,0,422,32,0.000005,0.281042,0.281047,113.860,2.094396,,,73.90,82.90
2025-09-29T17:13:30.602014,20250929T171130Z,0,423,32,0.000004,0.280193,0.280197,114.205,1.930587,,,72.70,82.90
2025-09-29T17:13:30.879892,20250929T171130Z,0,424,32,0.000004,0.277422,0.277427,115.346,1.971312,,,73.50,83.00
2025-09-29T17:13:31.165778,20250929T171130Z,0,425,32,0.000006,0.285449,0.285456,112.101,2.156706,,,74.50,83.00
2025-09-29T17:13:31.446885,20250929T171130Z,0,426,32,0.000004,0.280613,0.280618,114.034,1.990962,,,0.00,82.90
2025-09-29T17:13:31.728566,20250929T171130Z,0,427,32,0.000004,0.281233,0.281238,113.783,2.178170,,,73.40,82.90
2025-09-29T17:13:32.011126,20250929T171130Z,0,428,32,0.000004,0.282114,0.282118,113.428,2.108699,,,74.40,83.00
2025-09-29T17:13:32.292739,20250929T171130Z,0,429,32,0.000004,0.281163,0.281168,113.811,2.168061,,,72.10,83.00
2025-09-29T17:13:32.572280,20250929T171130Z,0,430,32,0.000003,0.279074,0.279078,114.663,2.009406,,,72.60,83.00
2025-09-29T17:13:32.851424,20250929T171130Z,0,431,32,0.000006,0.278695,0.278701,114.818,1.987218,,,73.10,83.00
2025-09-29T17:13:33.139229,20250929T171130Z,0,432,32,0.000005,0.287365,0.287370,111.355,2.048802,,,73.10,83.00
2025-09-29T17:13:33.420650,20250929T171130Z,0,433,32,0.000004,0.280980,0.280985,113.885,1.950355,,,73.60,82.80
2025-09-29T17:13:33.694379,20250929T171130Z,0,434,32,0.000004,0.273316,0.273321,117.079,2.168622,,,71.80,82.80
2025-09-29T17:13:33.979494,20250929T171130Z,0,435,32,0.000005,0.284693,0.284699,112.400,1.856078,,,73.90,82.90
2025-09-29T17:13:34.260987,20250929T171130Z,0,436,32,0.000004,0.281047,0.281052,113.858,2.116938,,,73.20,82.90
2025-09-29T17:13:34.547616,20250929T171130Z,0,437,32,0.000004,0.286164,0.286168,111.822,2.074572,,,72.50,82.90
2025-09-29T17:13:34.824871,20250929T171130Z,0,438,32,0.000004,0.276813,0.276819,115.599,1.890949,,,73.40,82.90
2025-09-29T17:13:35.106817,20250929T171130Z,0,439,32,0.000005,0.281507,0.281512,113.672,2.018072,,,73.30,82.90
2025-09-29T17:13:35.388920,20250929T171130Z,0,440,32,0.000005,0.281656,0.281662,113.611,2.373104,,,72.80,82.90
2025-09-29T17:13:35.674359,20250929T171130Z,0,441,32,0.000004,0.285005,0.285010,112.277,2.032991,,,72.90,82.90
2025-09-29T17:13:35.947658,20250929T171130Z,0,442,32,0.000004,0.272753,0.272758,117.320,2.183455,,,71.50,82.90
2025-09-29T17:13:36.236860,20250929T171130Z,0,443,32,0.000004,0.288756,0.288764,110.817,1.969115,,,73.40,82.90
2025-09-29T17:13:36.519210,20250929T171130Z,0,444,32,0.000005,0.281898,0.281904,113.514,1.911193,,,73.60,82.80
2025-09-29T17:13:36.800662,20250929T171130Z,0,445,32,0.000004,0.281014,0.281019,113.871,2.180252,,,73.00,82.90
2025-09-29T17:13:37.088314,20250929T171130Z,0,446,32,0.000003,0.287260,0.287264,111.396,2.220825,,,73.50,82.90
2025-09-29T17:13:37.368818,20250929T171130Z,0,447,32,0.000004,0.280056,0.280061,114.261,2.020983,,,72.90,82.90
2025-09-29T17:13:37.650878,20250929T171130Z,0,448,32,0.000004,0.281637,0.281641,113.620,1.867987,,,72.60,82.90
2025-09-29T17:13:37.930918,20250929T171130Z,0,449,32,0.000005,0.279593,0.279598,114.450,2.034729,,,80.40,82.90
2025-09-29T17:13:38.196516,20250929T171130Z,0,450,32,0.000004,0.265194,0.265199,120.664,2.259158,,,78.00,82.80
2025-09-29T17:13:38.474381,20250929T171130Z,0,451,32,0.000005,0.277344,0.277350,115.378,2.140462,,,72.00,82.80
2025-09-29T17:13:38.756774,20250929T171130Z,0,452,32,0.000004,0.281948,0.281953,113.494,1.671136,,,73.80,82.70
2025-09-29T17:13:39.034111,20250929T171130Z,0,453,32,0.000004,0.276899,0.276904,115.564,2.237531,,,72.80,82.70
2025-09-29T17:13:39.319069,20250929T171130Z,0,454,32,0.000004,0.284554,0.284559,112.455,2.155619,,,73.00,82.70
2025-09-29T17:13:39.604391,20250929T171130Z,0,455,32,0.000005,0.284874,0.284879,112.328,2.011836,,,72.90,82.70
2025-09-29T17:13:39.889577,20250929T171130Z,0,456,32,0.000004,0.284766,0.284771,112.371,2.092904,,,72.90,82.70
2025-09-29T17:13:40.175062,20250929T171130Z,0,457,32,0.000005,0.285014,0.285020,112.273,2.005158,,,72.90,82.70
2025-09-29T17:13:40.465908,20250929T171130Z,0,458,32,0.000004,0.290386,0.290391,110.196,2.080470,,,73.50,82.70
2025-09-29T17:13:40.749041,20250929T171130Z,0,459,32,0.000004,0.282641,0.282646,113.216,2.096807,,,72.50,82.70
2025-09-29T17:13:41.037133,20250929T171130Z,0,460,32,0.000005,0.287626,0.287631,111.254,2.073961,,,73.80,82.70
2025-09-29T17:13:41.323218,20250929T171130Z,0,461,32,0.000005,0.285650,0.285658,112.022,2.050406,,,73.00,82.60
2025-09-29T17:13:41.606813,20250929T171130Z,0,462,32,0.000004,0.283148,0.283153,113.013,2.008897,,,74.00,82.60
2025-09-29T17:13:41.888814,20250929T171130Z,0,463,32,0.000004,0.281582,0.281586,113.642,2.006941,,,72.40,82.60
2025-09-29T17:13:42.173376,20250929T171130Z,0,464,32,0.000005,0.284130,0.284135,112.622,1.853117,,,74.00,82.60
2025-09-29T17:13:42.456240,20250929T171130Z,0,465,32,0.000005,0.282411,0.282417,113.308,2.099148,,,72.80,82.60
2025-09-29T17:13:42.742736,20250929T171130Z,0,466,32,0.000004,0.286040,0.286045,111.871,2.031729,,,73.90,82.60
2025-09-29T17:13:43.027757,20250929T171130Z,0,467,32,0.000004,0.284583,0.284588,112.443,2.139599,,,73.60,82.60
2025-09-29T17:13:43.320166,20250929T171130Z,0,468,32,0.000004,0.291973,0.291978,109.597,1.908276,,,73.50,82.60
2025-09-29T17:13:43.602183,20250929T171130Z,0,469,32,0.000004,0.281573,0.281578,113.645,1.989066,,,72.90,82.60
2025-09-29T17:13:43.880463,20250929T171130Z,0,470,32,0.000003,0.277845,0.277849,115.171,2.025266,,,73.60,82.70
2025-09-29T17:13:44.160371,20250929T171130Z,0,471,32,0.000006,0.279474,0.279481,114.498,1.892486,,,75.10,82.60
2025-09-29T17:13:44.442462,20250929T171130Z,0,472,32,0.000004,0.281677,0.281682,113.603,2.098119,,,73.80,82.60
2025-09-29T17:13:44.731708,20250929T171130Z,0,473,32,0.000005,0.288794,0.288799,110.804,1.921280,,,72.80,82.60
2025-09-29T17:13:45.022031,20250929T171130Z,0,474,32,0.000004,0.289867,0.289871,110.394,1.903027,,,73.90,82.60
2025-09-29T17:13:45.307015,20250929T171130Z,0,475,32,0.000004,0.284551,0.284555,112.456,1.741972,,,72.80,82.60
2025-09-29T17:13:45.595191,20250929T171130Z,0,476,32,0.000003,0.287756,0.287760,111.204,1.926520,,,73.90,82.60
2025-09-29T17:13:45.876478,20250929T171130Z,0,477,32,0.000005,0.280818,0.280824,113.950,2.113293,,,73.30,82.60
2025-09-29T17:13:46.159531,20250929T171130Z,0,478,32,0.000004,0.282613,0.282617,113.227,1.646284,,,72.60,82.60
2025-09-29T17:13:46.442829,20250929T171130Z,0,479,32,0.000004,0.282857,0.282862,113.129,2.135629,,,73.50,82.60
2025-09-29T17:13:46.731771,20250929T171130Z,0,480,32,0.000005,0.288484,0.288490,110.923,1.908875,,,73.30,82.60
2025-09-29T17:13:47.012860,20250929T171130Z,0,481,32,0.000004,0.280672,0.280677,114.010,2.349409,,,0.00,82.60
2025-09-29T17:13:47.298540,20250929T171130Z,0,482,32,0.000005,0.285252,0.285258,112.179,1.956921,,,0.00,82.60
2025-09-29T17:13:47.585321,20250929T171130Z,0,483,32,0.000005,0.286362,0.286367,111.745,2.032540,,,73.20,82.60
2025-09-29T17:13:47.865581,20250929T171130Z,0,484,32,0.000004,0.279818,0.279826,114.357,1.890373,,,73.00,82.60
2025-09-29T17:13:48.150522,20250929T171130Z,0,485,32,0.000004,0.284453,0.284458,112.495,1.890994,,,73.80,82.60
2025-09-29T17:13:48.434499,20250929T171130Z,0,486,32,0.000004,0.283533,0.283538,112.860,1.933870,,,72.10,82.60
2025-09-29T17:13:48.720854,20250929T171130Z,0,487,32,0.000004,0.285918,0.285922,111.918,1.919389,,,73.50,82.50
2025-09-29T17:13:49.010025,20250929T171130Z,0,488,32,0.000004,0.288743,0.288748,110.823,2.178423,,,73.20,82.50
2025-09-29T17:13:49.292380,20250929T171130Z,0,489,32,0.000004,0.281886,0.281891,113.519,1.870897,,,73.50,82.50
2025-09-29T17:13:49.577636,20250929T171130Z,0,490,32,0.000005,0.284824,0.284829,112.348,1.829571,,,79.00,82.50
2025-09-29T17:13:49.856295,20250929T171130Z,0,491,32,0.000004,0.278237,0.278242,115.008,2.116544,,,78.30,82.50
2025-09-29T17:13:50.210100,20250929T171130Z,0,492,32,0.000004,0.353350,0.353355,90.561,2.112468,,,80.20,82.50
2025-09-29T17:13:50.651811,20250929T171130Z,0,493,32,0.000004,0.441296,0.441301,72.513,1.645745,,,83.40,82.80
2025-09-29T17:13:50.925151,20250929T171130Z,0,494,32,0.000004,0.272892,0.272897,117.260,1.848055,,,88.50,83.10
2025-09-29T17:13:51.346367,20250929T171130Z,0,495,32,0.000006,0.420708,0.420714,76.061,1.772698,,,88.70,83.50
2025-09-29T17:13:51.616305,20250929T171130Z,0,496,32,0.000005,0.269441,0.269446,118.762,2.120828,,,88.60,83.60
2025-09-29T17:13:51.890777,20250929T171130Z,0,497,32,0.000005,0.273977,0.273982,116.796,2.042462,,,84.30,83.60
2025-09-29T17:13:52.174061,20250929T171130Z,0,498,32,0.000004,0.282751,0.282759,113.170,2.028064,,,73.10,83.60
2025-09-29T17:13:52.458016,20250929T171130Z,0,499,32,0.000004,0.283476,0.283481,112.882,2.010229,,,74.80,83.60
2025-09-29T17:13:52.736683,20250929T171130Z,0,500,32,0.000004,0.278191,0.278196,115.027,1.959166,,,76.30,83.70
2025-09-29T17:13:53.008159,20250929T171130Z,0,501,32,0.000004,0.270273,0.270278,118.397,1.882151,,,74.70,83.70
2025-09-29T17:13:53.294635,20250929T171130Z,0,502,32,0.000005,0.285983,0.285989,111.893,2.033684,,,73.90,83.70
2025-09-29T17:13:53.573898,20250929T171130Z,0,503,32,0.000004,0.278817,0.278821,114.769,2.152787,,,73.20,83.70
2025-09-29T17:13:53.856569,20250929T171130Z,0,504,32,0.000005,0.282144,0.282150,113.415,1.930513,,,75.00,83.70
2025-09-29T17:13:54.136444,20250929T171130Z,0,505,32,0.000005,0.279278,0.279283,114.579,2.060280,,,0.00,83.80
2025-09-29T17:13:54.416322,20250929T171130Z,0,506,32,0.000004,0.279392,0.279397,114.533,2.021884,,,74.20,83.70
2025-09-29T17:13:54.699544,20250929T171130Z,0,507,32,0.000004,0.282712,0.282716,113.188,2.115795,,,74.60,83.80
2025-09-29T17:13:54.981743,20250929T171130Z,0,508,32,0.000005,0.281786,0.281792,113.559,1.813529,,,80.90,83.80
2025-09-29T17:13:55.255558,20250929T171130Z,0,509,32,0.000004,0.273344,0.273349,117.066,1.924137,,,77.20,83.80
2025-09-29T17:13:55.534949,20250929T171130Z,0,510,32,0.000004,0.278904,0.278909,114.733,2.136997,,,75.60,83.80
2025-09-29T17:13:55.817583,20250929T171130Z,0,511,32,0.000005,0.282124,0.282129,113.423,2.109991,,,75.70,83.80
2025-09-29T17:13:56.097674,20250929T171130Z,0,512,32,0.000004,0.279637,0.279641,114.432,1.851273,,,75.90,83.80
2025-09-29T17:13:56.380939,20250929T171130Z,0,513,32,0.000006,0.282846,0.282852,113.133,1.775785,,,75.20,83.80
2025-09-29T17:13:56.667520,20250929T171130Z,0,514,32,0.000004,0.286167,0.286172,111.821,2.074524,,,75.60,83.80
2025-09-29T17:13:56.949304,20250929T171130Z,0,515,32,0.000004,0.281374,0.281380,113.725,2.240817,,,75.00,83.80
2025-09-29T17:13:57.232522,20250929T171130Z,0,516,32,0.000004,0.282799,0.282803,113.153,1.899935,,,75.30,83.70
2025-09-29T17:13:57.517302,20250929T171130Z,0,517,32,0.000004,0.284331,0.284335,112.543,1.967915,,,0.00,83.70
2025-09-29T17:13:57.799325,20250929T171130Z,0,518,32,0.000004,0.281601,0.281606,113.634,1.850291,,,74.90,83.80
2025-09-29T17:13:58.082230,20250929T171130Z,0,519,32,0.000004,0.282455,0.282460,113.290,2.075441,,,73.70,83.80
2025-09-29T17:13:58.361504,20250929T171130Z,0,520,32,0.000004,0.278864,0.278871,114.748,1.918217,,,76.10,83.80
2025-09-29T17:13:58.631992,20250929T171130Z,0,521,32,0.000004,0.270025,0.270029,118.506,1.963552,,,0.00,83.60
2025-09-29T17:13:58.901171,20250929T171130Z,0,522,32,0.000005,0.268691,0.268697,119.093,1.947764,,,84.40,83.50
2025-09-29T17:13:59.181691,20250929T171130Z,0,523,32,0.000006,0.280072,0.280078,114.254,1.986618,,,84.60,83.50
2025-09-29T17:13:59.474548,20250929T171130Z,0,524,32,0.000005,0.292251,0.292257,109.493,1.788352,,,75.80,83.50
2025-09-29T17:13:59.760563,20250929T171130Z,0,525,32,0.000005,0.285580,0.285585,112.051,2.274127,,,73.70,83.50
2025-09-29T17:14:00.061129,20250929T171130Z,0,526,32,0.000004,0.300100,0.300105,106.629,1.876957,,,75.50,83.30
2025-09-29T17:14:00.348027,20250929T171130Z,0,527,32,0.000005,0.286386,0.286392,111.735,2.045630,,,74.90,83.30
2025-09-29T17:14:00.632761,20250929T171130Z,0,528,32,0.000005,0.284276,0.284281,112.565,2.177414,,,73.20,83.30
2025-09-29T17:14:00.923391,20250929T171130Z,0,529,32,0.000005,0.290133,0.290138,110.292,1.860943,,,73.80,83.30
2025-09-29T17:14:01.212996,20250929T171130Z,0,530,32,0.000004,0.289135,0.289142,110.672,1.857618,,,75.20,83.30
2025-09-29T17:14:01.561880,20250929T171130Z,0,531,32,0.000005,0.348445,0.348451,91.835,1.984981,,,82.80,83.60
2025-09-29T17:14:01.869091,20250929T171130Z,0,532,32,0.000004,0.306695,0.306700,104.336,1.927974,,,78.00,83.50
2025-09-29T17:14:02.234497,20250929T171130Z,0,533,32,0.000004,0.364803,0.364808,87.717,1.864795,,,91.30,83.60
2025-09-29T17:14:02.529262,20250929T171130Z,0,534,32,0.000009,0.293980,0.293990,108.847,2.226248,,,79.50,83.50
2025-09-29T17:14:02.821666,20250929T171130Z,0,535,32,0.000005,0.291902,0.291908,109.624,2.234197,,,74.20,83.60
2025-09-29T17:14:03.116228,20250929T171130Z,0,536,32,0.000005,0.294076,0.294082,108.813,2.124381,,,0.00,83.60
2025-09-29T17:14:03.393232,20250929T171130Z,0,537,32,0.000004,0.276507,0.276512,115.727,1.851868,,,75.90,83.60
2025-09-29T17:14:03.674193,20250929T171130Z,0,538,32,0.000005,0.280465,0.280471,114.094,2.114720,,,72.90,83.60
2025-09-29T17:14:03.963385,20250929T171130Z,0,539,32,0.000005,0.288762,0.288767,110.816,2.066814,,,73.70,83.60
2025-09-29T17:14:04.233510,20250929T171130Z,0,540,32,0.000004,0.269646,0.269651,118.672,2.048052,,,80.10,83.60
2025-09-29T17:14:04.519390,20250929T171130Z,0,541,32,0.000006,0.285395,0.285401,112.123,2.126251,,,76.20,83.60
2025-09-29T17:14:04.804952,20250929T171130Z,0,542,32,0.000004,0.285074,0.285078,112.250,1.938966,,,73.70,83.60
2025-09-29T17:14:05.107616,20250929T171130Z,0,543,32,0.000005,0.302197,0.302202,105.889,1.973034,,,83.90,84.10
2025-09-29T17:14:05.383477,20250929T171130Z,0,544,32,0.000004,0.275383,0.275388,116.200,1.981459,,,80.60,84.10
2025-09-29T17:14:05.661098,20250929T171130Z,0,545,32,0.000005,0.277158,0.277163,115.455,1.904708,,,76.70,84.10
2025-09-29T17:14:05.947896,20250929T171130Z,0,546,32,0.000004,0.286339,0.286343,111.754,2.044705,,,77.00,84.20
2025-09-29T17:14:06.227587,20250929T171130Z,0,547,32,0.000004,0.279211,0.279215,114.607,1.940331,,,77.20,84.00
2025-09-29T17:14:06.509288,20250929T171130Z,0,548,32,0.000004,0.281198,0.281203,113.797,2.006859,,,76.40,84.00
2025-09-29T17:14:06.793288,20250929T171130Z,0,549,32,0.000004,0.283514,0.283519,112.867,1.939597,,,74.90,84.10
2025-09-29T17:14:07.078872,20250929T171130Z,0,550,32,0.000004,0.285156,0.285161,112.217,1.846009,,,74.40,84.00
2025-09-29T17:14:07.359102,20250929T171130Z,0,551,32,0.000004,0.278976,0.278981,114.703,1.598999,,,75.30,83.70
2025-09-29T17:14:07.638327,20250929T171130Z,0,552,32,0.000005,0.278785,0.278790,114.782,1.936528,,,77.20,83.60
2025-09-29T17:14:07.915263,20250929T171130Z,0,553,32,0.000004,0.276506,0.276511,115.728,1.886454,,,78.10,83.60
2025-09-29T17:14:08.215610,20250929T171130Z,0,554,32,0.000005,0.299883,0.299889,106.706,1.817515,,,85.80,84.00
2025-09-29T17:14:08.551658,20250929T171130Z,0,555,32,0.000007,0.335472,0.335480,95.386,1.861731,,,83.10,84.00
2025-09-29T17:14:08.840953,20250929T171130Z,0,556,32,0.000005,0.288815,0.288821,110.795,2.228852,,,75.20,84.00
2025-09-29T17:14:09.134390,20250929T171130Z,0,557,32,0.000004,0.292939,0.292944,109.236,1.822533,,,76.40,84.20
2025-09-29T17:14:09.417325,20250929T171130Z,0,558,32,0.000005,0.282438,0.282444,113.297,1.745233,,,79.50,84.30
2025-09-29T17:14:09.699334,20250929T171130Z,0,559,32,0.000006,0.281459,0.281465,113.691,1.944902,,,77.00,84.40
2025-09-29T17:14:09.985821,20250929T171130Z,0,560,32,0.000004,0.285994,0.285998,111.889,1.813361,,,78.30,84.60
2025-09-29T17:14:10.273482,20250929T171130Z,0,561,32,0.000006,0.287008,0.287015,111.492,2.048020,,,80.40,84.30
2025-09-29T17:14:10.553413,20250929T171130Z,0,562,32,0.000005,0.279466,0.279472,114.502,1.793323,,,78.10,84.10
2025-09-29T17:14:10.848178,20250929T171130Z,0,563,32,0.000004,0.294268,0.294274,108.742,1.769454,,,81.30,83.50
2025-09-29T17:14:11.246732,20250929T171130Z,0,564,32,0.000013,0.397846,0.397861,80.430,1.964916,,,87.00,83.30
2025-09-29T17:14:11.543915,20250929T171130Z,0,565,32,0.000005,0.296706,0.296712,107.849,2.145235,,,80.20,83.30
2025-09-29T17:14:11.831307,20250929T171130Z,0,566,32,0.000004,0.286908,0.286913,111.532,1.808159,,,79.30,83.20
2025-09-29T17:14:12.124231,20250929T171130Z,0,567,32,0.000005,0.292419,0.292425,109.430,2.061169,,,76.40,83.20
2025-09-29T17:14:12.411009,20250929T171130Z,0,568,32,0.000004,0.286138,0.286145,111.831,1.996684,,,78.30,83.00
2025-09-29T17:14:12.694329,20250929T171130Z,0,569,32,0.000005,0.282771,0.282776,113.164,2.100627,,,77.70,82.60
2025-09-29T17:14:13.045846,20250929T171130Z,0,570,32,0.000005,0.351071,0.351077,91.148,2.031728,,,85.00,83.20
2025-09-29T17:14:13.362827,20250929T171130Z,0,571,32,0.000004,0.316474,0.316478,101.113,2.253803,,,81.60,83.20
2025-09-29T17:14:13.672466,20250929T171130Z,0,572,32,0.000004,0.309176,0.309181,103.499,2.043380,,,82.70,83.10
2025-09-29T17:14:14.002706,20250929T171130Z,0,573,32,0.000004,0.329769,0.329774,97.036,1.895915,,,82.60,83.00
2025-09-29T17:14:14.315807,20250929T171130Z,0,574,32,0.000004,0.312625,0.312630,102.357,2.026248,,,82.00,83.00
2025-09-29T17:14:14.661220,20250929T171130Z,0,575,32,0.000005,0.344880,0.344887,92.784,2.037681,,,82.00,82.90
2025-09-29T17:14:14.968768,20250929T171130Z,0,576,32,0.000004,0.307081,0.307085,104.206,2.022107,,,83.20,83.10
2025-09-29T17:14:15.285273,20250929T171130Z,0,577,32,0.000004,0.316055,0.316060,101.247,1.964296,,,80.00,82.80
2025-09-29T17:14:15.608557,20250929T171130Z,0,578,32,0.000004,0.322819,0.322824,99.125,2.094950,,,81.30,82.80
2025-09-29T17:14:15.904926,20250929T171130Z,0,579,32,0.000005,0.295922,0.295928,108.135,2.483958,,,78.40,82.80
2025-09-29T17:14:16.179546,20250929T171130Z,0,580,32,0.000005,0.274106,0.274112,116.741,1.916258,,,76.40,82.80
2025-09-29T17:14:16.469794,20250929T171130Z,0,581,32,0.000005,0.289769,0.289775,110.431,1.779358,,,76.10,82.70
2025-09-29T17:14:16.757483,20250929T171130Z,0,582,32,0.000005,0.287188,0.287194,111.423,1.907317,,,73.90,82.60
2025-09-29T17:14:17.052813,20250929T171130Z,0,583,32,0.000004,0.294861,0.294866,108.524,2.165260,,,75.50,82.30
2025-09-29T17:14:17.340595,20250929T171130Z,0,584,32,0.000004,0.287283,0.287288,111.387,1.895249,,,72.90,82.30
2025-09-29T17:14:17.626429,20250929T171130Z,0,585,32,0.000005,0.285380,0.285386,112.129,1.982650,,,73.50,82.20
2025-09-29T17:14:17.911952,20250929T171130Z,0,586,32,0.000004,0.285048,0.285053,112.260,1.982918,,,74.00,82.30
2025-09-29T17:14:18.194162,20250929T171130Z,0,587,32,0.000004,0.281751,0.281756,113.573,1.824366,,,77.50,82.30
2025-09-29T17:14:18.466620,20250929T171130Z,0,588,32,0.000004,0.272032,0.272037,117.631,2.091765,,,78.00,82.30
2025-09-29T17:14:18.738473,20250929T171130Z,0,589,32,0.000005,0.271316,0.271322,117.941,1.786762,,,78.40,82.30
2025-09-29T17:14:19.046236,20250929T171130Z,0,590,32,0.000005,0.307304,0.307310,104.129,1.901934,,,82.20,82.20
2025-09-29T17:14:19.325406,20250929T171130Z,0,591,32,0.000004,0.278686,0.278691,114.822,2.007965,,,77.50,82.20
2025-09-29T17:14:19.613188,20250929T171130Z,0,592,32,0.000006,0.287347,0.287353,111.361,1.859756,,,80.70,82.20
